order_id,order_date,region,province,channel,category,product,quantity,unit_price,discount,revenue,cost,profit,customer_type,payment_method,rating
ORD02926,2025-11-01,ภาคเหนือ,เชียงใหม่,หน้าร้าน,ความงาม,ครีมกันแดด,1,450,0,504.0,311.62,192.38,ลูกค้าใหม่,เงินสด,4
ORD02684,2024-02-17,ภาคกลาง,นครปฐม,เว็บไซต์,ความงาม,ลิปสติก,2,350,0.15,595.0,404.55,190.45,ลูกค้าใหม่,บัตรเครดิต,5
ORD01919,2024-04-27,ภาคอีสาน,นครราชสีมา,เว็บไซต์,อิเล็กทรอนิกส์,พาวเวอร์แบงก์,5,690,0.05,3277.5,2480.56,796.94,ลูกค้าใหม่,โอนผ่านแอป,5
ORD01916,2024-01-24,ภาคกลาง,นนทบุรี,เว็บไซต์,แฟชั่น,กางเกงยีนส์,3,890,0,2670.0,1546.6,1123.4,ลูกค้าใหม่,บัตรเครดิต,4
ORD02143,2025-12-25,ภาคเหนือ,เชียงราย,LINE Shopping,อิเล็กทรอนิกส์,สมาร์ทวอทช์,1,3490,0,3908.8,2079.43,1829.37,ลูกค้าประจำ,บัตรเครดิต,5
ORD02960,2024-12-27,ภาคกลาง,ปทุมธานี,LINE Shopping,แฟชั่น,กระเป๋าเป้,3,990,0.1,2673.0,2086.69,586.31,ลูกค้าประจำ,เงินสด,4
ORD00060,2024-02-22,ภาคเหนือ,พิษณุโลก,Shopee,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,3,4990,0,14970.0,11147.1,3822.9,ลูกค้าประจำ,โอนผ่านแอป,4
ORD02871,2025-11-06,ภาคเหนือ,เชียงราย,Lazada,ความงาม,ครีมกันแดด,4,450,0,2016.0,1314.55,701.45,ลูกค้าใหม่,เงินสด,4
ORD02498,2024-12-20,ภาคกลาง,นนทบุรี,เว็บไซต์,แฟชั่น,กางเกงยีนส์,4,890,0.05,3382.0,2385.2,996.8,ลูกค้าประจำ,โอนผ่านแอป,4
ORD02398,2025-07-23,ภาคกลาง,กรุงเทพมหานคร,Lazada,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,1,4990,0.15,4750.48,3111.77,1638.71,ลูกค้าประจำ,เก็บเงินปลายทาง,3
ORD00457,2024-01-30,ภาคกลาง,ปทุมธานี,เว็บไซต์,คอมพิวเตอร์,SSD 1TB,2,2190,0,4380.0,3063.45,1316.55,ลูกค้าใหม่,เงินสด,4
ORD02919,2024-11-21,ภาคอีสาน,อุดรธานี,หน้าร้าน,แฟชั่น,กางเกงยีนส์,1,890,0,890.0,604.87,285.13,ลูกค้าประจำ,เงินสด,4
ORD01078,2025-12-18,ภาคใต้,สุราษฎร์ธานี,Shopee,ความงาม,ครีมกันแดด,1,450,0,504.0,332.92,171.08,ลูกค้าประจำ,เงินสด,4
ORD02375,2024-11-25,ภาคกลาง,นนทบุรี,Shopee,แฟชั่น,เสื้อยืด,2,290,0.05,551.0,403.45,147.55,ลูกค้าประจำ,บัตรเครดิต,5
ORD01255,2025-06-20,ภาคกลาง,ปทุมธานี,เว็บไซต์,คอมพิวเตอร์,SSD 1TB,1,2190,0,2452.8,1574.48,878.32,ลูกค้าประจำ,โอนผ่านแอป,5
ORD00973,2024-10-13,ภาคอีสาน,ขอนแก่น,เว็บไซต์,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,1,590,0,590.0,440.5,149.5,ลูกค้าใหม่,เก็บเงินปลายทาง,3
ORD02369,2025-12-23,ภาคใต้,ภูเก็ต,Lazada,คอมพิวเตอร์,"จอมอนิเตอร์ 24""",2,4290,0.1,8648.64,5065.62,3583.02,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD01664,2025-10-12,ภาคกลาง,นครปฐม,LINE Shopping,คอมพิวเตอร์,SSD 1TB,1,2190,0,2452.8,1325.3,1127.5,ลูกค้าใหม่,เก็บเงินปลายทาง,3
ORD01544,2025-08-11,ภาคกลาง,กรุงเทพมหานคร,Lazada,แฟชั่น,รองเท้าผ้าใบ,2,1890,0.15,3598.56,2729.36,869.2,ลูกค้าประจำ,โอนผ่านแอป,4
ORD01174,2025-11-08,ภาคอีสาน,อุดรธานี,หน้าร้าน,คอมพิวเตอร์,"จอมอนิเตอร์ 24""",1,4290,0.05,4564.56,2710.54,1854.02,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD01479,2024-06-25,ภาคอีสาน,ขอนแก่น,หน้าร้าน,คอมพิวเตอร์,เมาส์เกมมิ่ง,1,890,0.05,845.5,535.64,309.86,ลูกค้าประจำ,บัตรเครดิต,3
ORD01933,2024-11-11,ภาคกลาง,นนทบุรี,Shopee,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,1,2590,0,2590.0,1564.24,1025.76,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD01500,2025-11-27,ภาคเหนือ,พิษณุโลก,หน้าร้าน,ความงาม,ลิปสติก,1,350,0.05,372.4,206.05,166.35,ลูกค้าประจำ,บัตรเครดิต,3
ORD02866,2025-07-21,ภาคกลาง,กรุงเทพมหานคร,LINE Shopping,แฟชั่น,กางเกงยีนส์,2,890,0,1993.6,1162.04,831.56,ลูกค้าใหม่,โอนผ่านแอป,5
ORD02436,2024-06-01,ภาคกลาง,ปทุมธานี,Lazada,อิเล็กทรอนิกส์,หูฟังไร้สาย,2,1290,0.1,2322.0,1558.77,763.23,ลูกค้าประจำ,โอนผ่านแอป,5
ORD00329,2025-06-06,ภาคกลาง,ปทุมธานี,Shopee,คอมพิวเตอร์,เมาส์เกมมิ่ง,1,890,0,996.8,504.96,491.84,ลูกค้าประจำ,บัตรเครดิต,5
ORD01820,2025-02-03,ภาคกลาง,นครปฐม,เว็บไซต์,คอมพิวเตอร์,เมาส์เกมมิ่ง,2,890,0,1993.6,1016.46,977.14,ลูกค้าประจำ,บัตรเครดิต,3
ORD02426,2024-12-14,ภาคอีสาน,อุดรธานี,เว็บไซต์,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,2,4990,0.05,9481.0,5512.06,3968.94,ลูกค้าประจำ,เงินสด,4
ORD02367,2024-06-15,ภาคตะวันออก,ชลบุรี,หน้าร้าน,ความงาม,ลิปสติก,1,350,0.05,332.5,252.16,80.34,ลูกค้าใหม่,เงินสด,4
ORD02877,2025-08-23,ภาคอีสาน,,Lazada,คอมพิวเตอร์,เมาส์เกมมิ่ง,3,890,0.1,2691.36,1470.41,1220.95,ลูกค้าประจำ,เก็บเงินปลายทาง,3
ORD00474,2025-12-05,ภาคกลาง,นครปฐม,หน้าร้าน,ความงาม,ครีมกันแดด,1,450,0,504.0,283.91,220.09,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD02056,2025-09-13,ภาคกลาง,ปทุมธานี,หน้าร้าน,ความงาม,ครีมกันแดด,1,450,0.05,478.8,334.98,143.82,ลูกค้าประจำ,บัตรเครดิต,3
ORD02699,2024-11-26,ภาคเหนือ,พิษณุโลก,Shopee,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,1,2590,0,2590.0,1586.83,1003.17,ลูกค้าประจำ,บัตรเครดิต,2
ORD01214,2025-04-08,ภาคอีสาน,อุบลราชธานี,Lazada,คอมพิวเตอร์,SSD 1TB,2,2190,0.1,4415.04,3234.71,1180.33,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD00924,2024-11-12,ภาคกลาง,กรุงเทพมหานคร,Shopee,ความงาม,ลิปสติก,3,350,0,1050.0,682.25,367.75,ลูกค้าประจำ,โอนผ่านแอป,5
ORD00384,2024-11-05,ภาคตะวันออก,ชลบุรี,Shopee,ความงาม,เซรั่มบำรุงผิว,3,790,0.05,2251.5,1725.55,525.95,ลูกค้าประจำ,บัตรเครดิต,3
ORD01790,2024-08-01,ภาคกลาง,นนทบุรี,LINE Shopping,แฟชั่น,รองเท้าผ้าใบ,1,1890,0.1,1701.0,1383.48,317.52,ลูกค้าประจำ,โอนผ่านแอป,3
ORD01295,2025-11-18,ภาคใต้,สงขลา,Lazada,ความงาม,เซรั่มบำรุงผิว,1,790,0.05,840.56,580.17,260.39,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD01804,2024-07-02,ภาคกลาง,ปทุมธานี,Lazada,อิเล็กทรอนิกส์,พาวเวอร์แบงก์,3,690,0,2070.0,1461.21,608.79,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD00315,2024-09-26,ภาคอีสาน,อุบลราชธานี,Shopee,แฟชั่น,กระเป๋าเป้,1,990,0,990.0,646.8,343.2,ลูกค้าประจำ,โอนผ่านแอป,4
ORD02963,2024-04-05,ภาคอีสาน,อุดรธานี,หน้าร้าน,คอมพิวเตอร์,คีย์บอร์ดแมคคานิคอล,2,2490,0,4980.0,3576.77,1403.23,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD01848,2025-10-31,ภาคกลาง,ปทุมธานี,Shopee,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,3,4990,0.15,14251.44,8361.74,5889.7,ลูกค้าประจำ,,3
ORD00147,2024-02-07,ภาคกลาง,กรุงเทพมหานคร,LINE Shopping,แฟชั่น,กางเกงยีนส์,4,890,0,3560.0,2582.24,977.76,ลูกค้าใหม่,เงินสด,5
ORD02215,2024-05-09,ภาคใต้,ภูเก็ต,LINE Shopping,อิเล็กทรอนิกส์,สมาร์ทวอทช์,1,3490,0.05,3315.5,2606.97,708.53,ลูกค้าใหม่,เงินสด,5
ORD01703,2024-11-10,ภาคกลาง,ปทุมธานี,หน้าร้าน,คอมพิวเตอร์,"จอมอนิเตอร์ 24""",1,4290,0,4290.0,2773.19,1516.81,ลูกค้าประจำ,เงินสด,1
ORD00549,2024-10-21,ภาคเหนือ,พิษณุโลก,Shopee,แฟชั่น,กางเกงยีนส์,1,890,0.15,756.5,549.87,206.63,ลูกค้าประจำ,เก็บเงินปลายทาง,3
ORD02734,2024-07-06,ภาคอีสาน,ขอนแก่น,Shopee,คอมพิวเตอร์,เมาส์เกมมิ่ง,2,890,0.15,1513.0,1092.99,420.01,ลูกค้าใหม่,เงินสด,5
ORD02739,2024-11-22,ภาคอีสาน,ขอนแก่น,เว็บไซต์,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,2,2590,0,5180.0,3001.87,2178.13,ลูกค้าประจำ,เงินสด,3
ORD01049,2025-09-27,ภาคกลาง,นนทบุรี,เว็บไซต์,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,1,4990,0.1,5029.92,2944.16,2085.76,ลูกค้าประจำ,เงินสด,4
ORD00254,2025-12-09,ภาคอีสาน,อุดรธานี,เว็บไซต์,ความงาม,ลิปสติก,1,350,0.05,372.4,244.37,128.03,ลูกค้าประจำ,โอนผ่านแอป,2
ORD00765,2024-08-30,ภาคกลาง,กรุงเทพมหานคร,หน้าร้าน,ความงาม,ครีมกันแดด,4,450,0,1800.0,1003.32,796.68,ลูกค้าใหม่,เงินสด,2
ORD02756,2025-11-20,ภาคอีสาน,ขอนแก่น,เว็บไซต์,คอมพิวเตอร์,คีย์บอร์ดแมคคานิคอล,2,2490,0.05,5298.72,3627.18,1671.54,ลูกค้าใหม่,บัตรเครดิต,2
ORD00320,2025-08-19,ภาคกลาง,กรุงเทพมหานคร,Shopee,ความงาม,เซรั่มบำรุงผิว,1,790,0.05,840.56,528.75,311.81,ลูกค้าใหม่,เก็บเงินปลายทาง,3
ORD01978,2025-03-07,ภาคตะวันออก,จันทบุรี,หน้าร้าน,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,1,4990,0,5588.8,3120.85,2467.95,ลูกค้าใหม่,เก็บเงินปลายทาง,5
ORD01348,2025-08-25,ภาคอีสาน,อุบลราชธานี,Lazada,อิเล็กทรอนิกส์,หูฟังไร้สาย,1,1290,0,1444.8,827.42,617.38,ลูกค้าประจำ,เงินสด,4
ORD02155,2025-11-26,ภาคเหนือ,เชียงใหม่,หน้าร้าน,อิเล็กทรอนิกส์,หูฟังไร้สาย,2,1290,0,2889.6,1623.34,1266.26,ลูกค้าใหม่,บัตรเครดิต,4
ORD02494,2024-11-20,ภาคตะวันออก,ชลบุรี,หน้าร้าน,ความงาม,เซรั่มบำรุงผิว,1,790,0.05,750.5,564.46,186.04,ลูกค้าประจำ,บัตรเครดิต,5
ORD01832,2024-08-13,ภาคกลาง,นครปฐม,Lazada,แฟชั่น,เสื้อยืด,1,290,0.1,261.0,161.1,99.9,ลูกค้าประจำ,โอนผ่านแอป,4
ORD01466,2025-05-02,ภาคอีสาน,นครราชสีมา,Shopee,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,1,4990,0.1,5029.92,3678.34,1351.58,ลูกค้าประจำ,เงินสด,4
ORD01855,2024-11-10,ภาคกลาง,นนทบุรี,หน้าร้าน,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,4,590,0,2360.0,1587.46,772.54,ลูกค้าประจำ,,5
ORD01865,2024-12-04,ภาคตะวันออก,จันทบุรี,เว็บไซต์,แฟชั่น,เสื้อยืด,1,290,0.05,275.5,175.84,99.66,ลูกค้าประจำ,เก็บเงินปลายทาง,3
ORD00723,2025-08-05,ภาคกลาง,นครปฐม,Lazada,คอมพิวเตอร์,SSD 1TB,2,2190,0.15,4169.76,3240.12,929.64,ลูกค้าประจำ,บัตรเครดิต,4
ORD00637,2025-09-12,ภาคกลาง,ปทุมธานี,Lazada,แฟชั่น,กางเกงยีนส์,1,890,0,996.8,658.78,338.02,ลูกค้าใหม่,โอนผ่านแอป,4
ORD02380,2025-11-20,ภาคใต้,สงขลา,เว็บไซต์,แฟชั่น,รองเท้าผ้าใบ,1,1890,0.05,2010.96,1175.75,835.21,ลูกค้าใหม่,โอนผ่านแอป,4
ORD00275,2024-04-02,ภาคกลาง,กรุงเทพมหานคร,Shopee,อิเล็กทรอนิกส์,สมาร์ทวอทช์,2,3490,0,6980.0,4207.72,2772.28,ลูกค้าใหม่,โอนผ่านแอป,5
ORD02275,2024-12-08,ภาคกลาง,นนทบุรี,เว็บไซต์,อิเล็กทรอนิกส์,พาวเวอร์แบงก์,1,690,0,690.0,503.38,186.62,ลูกค้าประจำ,โอนผ่านแอป,5
ORD01058,2024-02-06,ภาคอีสาน,นครราชสีมา,Shopee,อิเล็กทรอนิกส์,สมาร์ทวอทช์,2,3490,0,6980.0,4549.77,2430.23,ลูกค้าใหม่,โอนผ่านแอป,4
ORD02932,2024-10-19,ภาคอีสาน,อุดรธานี,Shopee,อิเล็กทรอนิกส์,สมาร์ทวอทช์,1,3490,0.15,2966.5,2445.65,520.85,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD01425,2024-05-03,ภาคใต้,ภูเก็ต,หน้าร้าน,คอมพิวเตอร์,SSD 1TB,1,2190,0,2190.0,1272.82,917.18,ลูกค้าใหม่,โอนผ่านแอป,5
ORD00552,2024-12-14,ภาคกลาง,กรุงเทพมหานคร,Shopee,คอมพิวเตอร์,เมาส์เกมมิ่ง,2,890,0,1780.0,1258.42,521.58,ลูกค้าประจำ,บัตรเครดิต,5
ORD02128,2025-01-18,ภาคใต้,สุราษฎร์ธานี,หน้าร้าน,คอมพิวเตอร์,SSD 1TB,1,2190,0,2452.8,1462.6,990.2,ลูกค้าประจำ,เก็บเงินปลายทาง,2
ORD00446,2025-12-21,ภาคกลาง,กรุงเทพมหานคร,Shopee,ความงาม,ครีมกันแดด,5,450,0,2520.0,1550.65,969.35,ลูกค้าประจำ,บัตรเครดิต,4
ORD02986,2025-08-01,ภาคกลาง,กรุงเทพมหานคร,หน้าร้าน,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,1,4990,0,5588.8,3383.43,2205.37,ลูกค้าใหม่,บัตรเครดิต,4
ORD00776,2025-01-26,ภาคเหนือ,พิษณุโลก,Shopee,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,1,2590,0.1,2610.72,1739.16,871.56,ลูกค้าประจำ,เงินสด,4
ORD01645,2025-01-26,ภาคกลาง,กรุงเทพมหานคร,Shopee,คอมพิวเตอร์,คีย์บอร์ดแมคคานิคอล,2,2490,0.1,5019.84,3167.28,1852.56,ลูกค้าใหม่,เงินสด,3
ORD02520,2024-06-19,ภาคอีสาน,ขอนแก่น,Shopee,แฟชั่น,กระเป๋าเป้,1,990,0.15,841.5,609.3,232.2,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD02402,2024-11-07,ภาคเหนือ,พิษณุโลก,หน้าร้าน,ความงาม,ลิปสติก,2,350,0,700.0,456.97,243.03,ลูกค้าใหม่,บัตรเครดิต,3
ORD02602,2025-12-06,ภาคตะวันออก,ชลบุรี,Shopee,อิเล็กทรอนิกส์,หูฟังไร้สาย,2,1290,0,2889.6,1474.34,1415.26,ลูกค้าประจำ,เก็บเงินปลายทาง,3
ORD00544,2025-12-07,ภาคใต้,ภูเก็ต,หน้าร้าน,อิเล็กทรอนิกส์,พาวเวอร์แบงก์,1,690,0,772.8,475.55,297.25,ลูกค้าประจำ,โอนผ่านแอป,4
ORD02229,2024-11-23,ภาคอีสาน,นครราชสีมา,หน้าร้าน,ความงาม,เซรั่มบำรุงผิว,1,790,0,790.0,587.79,202.21,ลูกค้าประจำ,บัตรเครดิต,5
ORD01230,2025-05-22,ภาคตะวันออก,ระยอง,เว็บไซต์,แฟชั่น,เสื้อยืด,1,290,0.15,276.08,191.12,84.96,ลูกค้าใหม่,เงินสด,5
ORD00224,2024-05-13,ภาคกลาง,นนทบุรี,Lazada,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,2,4990,0,9980.0,6392.7,3587.3,ลูกค้าใหม่,โอนผ่านแอป,3
ORD01000,2025-07-28,ภาคกลาง,นนทบุรี,Shopee,แฟชั่น,รองเท้าผ้าใบ,3,1890,0.1,5715.36,4061.15,1654.21,ลูกค้าประจำ,บัตรเครดิต,5
ORD02464,2024-11-08,ภาคอีสาน,นครราชสีมา,หน้าร้าน,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,1,4990,0,4990.0,2927.56,2062.44,ลูกค้าประจำ,บัตรเครดิต,4
ORD00119,2024-12-01,ภาคกลาง,ปทุมธานี,Shopee,ความงาม,ลิปสติก,1,350,0,350.0,223.8,126.2,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD02052,2025-10-08,ภาคอีสาน,อุดรธานี,Shopee,อิเล็กทรอนิกส์,หูฟังไร้สาย,1,1290,0,1444.8,880.31,564.49,ลูกค้าประจำ,โอนผ่านแอป,4
ORD02158,2024-06-19,ภาคตะวันออก,จันทบุรี,หน้าร้าน,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,2,4990,0,9980.0,5510.15,4469.85,ลูกค้าใหม่,เงินสด,4
ORD01512,2024-11-10,ภาคกลาง,นครปฐม,เว็บไซต์,ความงาม,เซรั่มบำรุงผิว,2,790,0.1,1422.0,939.42,482.58,ลูกค้าใหม่,เงินสด,5
ORD02860,2025-12-30,ภาคตะวันออก,ชลบุรี,Shopee,คอมพิวเตอร์,คีย์บอร์ดแมคคานิคอล,1,2490,0.05,2649.36,1461.84,1187.52,ลูกค้าประจำ,บัตรเครดิต,5
ORD02794,2024-12-12,ภาคกลาง,กรุงเทพมหานคร,หน้าร้าน,อิเล็กทรอนิกส์,พาวเวอร์แบงก์,1,690,0.05,655.5,510.08,145.42,ลูกค้าใหม่,เงินสด,4
ORD01447,2024-11-08,ภาคกลาง,ปทุมธานี,Shopee,ความงาม,ลิปสติก,1,350,0.15,297.5,258.63,38.87,ลูกค้าใหม่,เก็บเงินปลายทาง,4
ORD00905,2024-11-26,ภาคกลาง,นนทบุรี,Shopee,คอมพิวเตอร์,"จอมอนิเตอร์ 24""",1,4290,0.15,3646.5,2632.48,1014.02,ลูกค้าใหม่,บัตรเครดิต,3
ORD01591,2024-08-18,ภาคอีสาน,อุดรธานี,Shopee,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,3,590,0,1770.0,1229.8,540.2,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD02596,2025-04-15,ภาคเหนือ,พิษณุโลก,Lazada,อิเล็กทรอนิกส์,ลำโพงบลูทูธ,3,1590,0,5342.4,2885.08,2457.32,ลูกค้าประจำ,บัตรเครดิต,5
ORD02798,2024-11-08,ภาคใต้,สุราษฎร์ธานี,Shopee,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,2,590,0,1180.0,686.95,493.05,ลูกค้าใหม่,บัตรเครดิต,4
ORD01199,2024-12-08,ภาคกลาง,ปทุมธานี,Lazada,คอมพิวเตอร์,คีย์บอร์ดแมคคานิคอล,5,2490,0,12450.0,8910.53,3539.47,ลูกค้าประจำ,เงินสด,4
ORD01530,2024-06-12,ภาคกลาง,ปทุมธานี,Lazada,ความงาม,ครีมกันแดด,1,450,0.15,382.5,250.17,132.33,ลูกค้าประจำ,เงินสด,5
ORD02951,2024-11-23,ภาคอีสาน,อุดรธานี,Shopee,แฟชั่น,กางเกงยีนส์,1,890,0.15,756.5,498.7,257.8,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD02838,2025-04-23,ภาคกลาง,ปทุมธานี,Shopee,อิเล็กทรอนิกส์,หูฟังไร้สาย,4,1290,0,5779.2,3303.17,2476.03,ลูกค้าใหม่,เก็บเงินปลายทาง,5
ORD00332,2024-09-20,ภาคใต้,ภูเก็ต,LINE Shopping,ความงาม,เซรั่มบำรุงผิว,2,790,0.1,1422.0,1021.83,400.17,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD02268,2025-11-05,ภาคกลาง,ปทุมธานี,Shopee,คอมพิวเตอร์,คีย์บอร์ดแมคคานิคอล,2,2490,0,5577.6,3123.66,2453.94,ลูกค้าประจำ,บัตรเครดิต,3
ORD00150,2024-12-11,ภาคตะวันออก,ระยอง,เว็บไซต์,อิเล็กทรอนิกส์,สมาร์ทวอทช์,1,3490,0,3490.0,2585.42,904.58,ลูกค้าประจำ,เงินสด,4
ORD01279,2025-09-12,ภาคอีสาน,ขอนแก่น,หน้าร้าน,อิเล็กทรอนิกส์,หูฟังไร้สาย,1,1290,0,1444.8,720.3,724.5,ลูกค้าประจำ,บัตรเครดิต,5
ORD00489,2024-02-13,ภาคกลาง,ปทุมธานี,หน้าร้าน,ความงาม,ลิปสติก,1,350,0,350.0,195.53,154.47,ลูกค้าประจำ,เงินสด,5
ORD00595,2024-12-17,ภาคกลาง,นนทบุรี,Shopee,คอมพิวเตอร์,เมาส์เกมมิ่ง,1,890,0,890.0,595.03,294.97,ลูกค้าประจำ,โอนผ่านแอป,4
ORD02918,2025-02-12,ภาคตะวันออก,จันทบุรี,Lazada,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,1,4990,0,5588.8,3671.03,1917.77,ลูกค้าประจำ,เก็บเงินปลายทาง,5
ORD00091,2025-04-09,ภาคกลาง,กรุงเทพมหานคร,Lazada,เครื่องใช้ในบ้าน,กาต้มน้ำไฟฟ้า,2,590,0,1321.6,686.15,635.45,ลูกค้าประจำ,บัตรเครดิต,4
ORD02971,2025-02-04,ภาคกลาง,ปทุมธานี,หน้าร้าน,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,1,4990,0,5588.8,3500.83,2087.97,ลูกค้าใหม่,เก็บเงินปลายทาง,4
ORD01753,2025-12-24,ภาคเหนือ,เชียงใหม่,Lazada,แฟชั่น,เสื้อยืด,3,290,0.1,876.96,503.09,373.87,ลูกค้าใหม่,เก็บเงินปลายทาง,2
ORD00636,2024-05-24,ภาคกลาง,นนทบุรี,หน้าร้าน,คอมพิวเตอร์,คีย์บอร์ดแมคคานิคอล,1,2490,0.05,2365.5,1602.1,763.4,ลูกค้าประจำ,โอนผ่านแอป,4
ORD00504,2024-04-27,ภาคกลาง,นครปฐม,Lazada,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,1,2590,0.1,2331.0,1691.15,639.85,ลูกค้าใหม่,เก็บเงินปลายทาง,4
ORD00704,2025-06-30,ภาคกลาง,นนทบุรี,หน้าร้าน,คอมพิวเตอร์,"จอมอนิเตอร์ 24""",4,4290,0,19219.2,11642.76,7576.44,ลูกค้าประจำ,โอนผ่านแอป,4
ORD02949,2025-12-14,ภาคกลาง,นครปฐม,หน้าร้าน,แฟชั่น,กระเป๋าเป้,2,990,0.05,2106.72,1479.91,626.81,ลูกค้าประจำ,เงินสด,4
ORD02140,2025-05-15,ภาคกลาง,กรุงเทพมหานคร,Shopee,เครื่องใช้ในบ้าน,หม้อทอดไร้น้ำมัน,1,2590,0.1,2610.72,1495.72,1115.0,ลูกค้าใหม่,บัตรเครดิต,4
ORD01968,2024-12-13,ภาคกลาง,นนทบุรี,หน้าร้าน,ความงาม,เซรั่มบำรุงผิว,1,790,0,790.0,519.1,270.9,ลูกค้าใหม่,โอนผ่านแอป,3
ORD02606,2024-12-24,ภาคกลาง,ปทุมธานี,Lazada,ความงาม,เซรั่มบำรุงผิว,1,790,0,790.0,445.61,344.39,ลูกค้าประจำ,โอนผ่านแอป,3
ORD00574,2025-06-30,ภาคกลาง,กรุงเทพมหานคร,หน้าร้าน,อิเล็กทรอนิกส์,ลำโพงบลูทูธ,3,1590,0,5342.4,2795.7,2546.7,ลูกค้าประจำ,บัตรเครดิต,4
ORD00876,2025-10-19,ภาคกลาง,นครปฐม,LINE Shopping,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,2,4990,0,11177.6,7211.92,3965.68,ลูกค้าประจำ,เก็บเงินปลายทาง,4
ORD02743,2025-12-03,ภาคตะวันออก,ชลบุรี,Shopee,คอมพิวเตอร์,เมาส์เกมมิ่ง,1,890,0,996.8,630.47,366.33,ลูกค้าประจำ,บัตรเครดิต,5
ORD02662,2024-12-23,ภาคใต้,สุราษฎร์ธานี,เว็บไซต์,เครื่องใช้ในบ้าน,เครื่องฟอกอากาศ,2,4990,0,9980.0,6662.05,3317.95,ลูกค้าประจำ,บัตรเครดิต,4
ORD02752,2024-10-07,ภาคกลาง,กรุงเทพมหานคร,เว็บไซต์,แฟชั่น,กระเป๋าเป้,3,990,0.05,2821.5,1880.66,940.84,ลูกค้าประจำ,บัตรเครดิต,3
ORD02782,2025-08-27,ภาคใต้,สงขลา,เว็บไซต์,แฟชั่น,รองเท้าผ้าใบ,3,1890,0,6350.4,3669.44,2680.96,ลูกค้าประจำ,บัตรเครดิต,5
ORD02461,2024-08-01,ภาคกลาง,นครปฐม,หน้าร้าน,แฟชั่น,รองเท้าผ้าใบ,2,1890,0,3780.0,2427.68,1352.32,ลูกค้าประจำ,บัตรเครดิต,4
ORD00065,2025-12-13,ภาคตะวันออก,ชลบุรี,หน้าร้าน,คอมพิวเตอร์,SSD 1TB,5,2190,0.05,11650.8,6749.57,4901.23,ลูกค้าประจำ,เก็บเงินปลายทาง,3
ORD02134,2024-12-24,ภาคตะวันออก,ระยอง,LINE Shopping,ความงาม,ครีมกันแดด,1,450,0.05,427.5,315.91,111.59,ลูกค้าประจำ,บัตรเครดิต,4
ORD00250,2025-11-27,ภาคอีสาน,อุบลราชธานี,Lazada,ความงาม,เซรั่มบำรุงผิว,1,790,0,884.8,448.25,436.55,ลูกค้าประจำ,บัตรเครดิต,
ORD02848,2024-06-08,ภาคตะวันออก,ชลบุรี,หน้าร้าน,แฟชั่น,รองเท้าผ้าใบ,3,1890,0,5670.0,3689.45,1980.55,ลูกค้าใหม่,เงินสด,3
ORD01674,2025-06-05,ภาคกลาง,ปทุมธานี,Shopee,ความงาม,ลิปสติก,4,350,0.1,1411.2,813.1,598.1,ลูกค้าประจำ,โอนผ่านแอป,5
